po_id,sku_id,supplier_id,po_date,promised_delivery_date,delivery_date,order_qty,unit_cost,shipping_mode,status,incoterm,currency,freight_cost,duty_cost
PO98282769,SKU9907227021,200271,2018-12-11,2018-12-25,2018-12-22,135,6.57,Sea,delivered,DAP,KRW,14.4,13.93
PO61257944,SKU9907227021,200271,2019-03-11,2019-03-25,2019-03-26,80,5.14,Sea,delivered,FOB,KRW,7.09,7.14
PO21146912,SKU9907227021,200271,2019-06-10,2019-06-24,2019-06-26,80,5.97,Sea,delivered,FOB,KRW,12.52,4.57
PO75942229,SKU5712990157,200983,2018-07-06,2018-07-15,2018-07-12,155,7.73,Land,delivered,CIF,MYR,29.38,11.04
PO73853974,SKU5712990157,200983,2018-07-06,2018-07-15,2018-07-14,842,8.42,Land,delivered,DAP,MYR,201.05,38.0
PO61006332,SKU5712990157,200983,2018-09-15,2018-09-24,2018-09-29,1333,7.78,Land,delivered,DAP,MYR,235.81,143.85
PO26756864,SKU5712990157,200983,2018-12-16,2018-12-25,2018-12-26,1646,8.01,Land,delivered,DAP,MYR,385.77,88.77
PO77457284,SKU5712990157,200983,2019-03-16,2019-03-25,2019-03-26,1500,7.84,Land,delivered,DAP,MYR,201.42,123.92
PO80942401,SKU5712990157,200983,2019-06-15,2019-06-24,2019-06-24,1496,7.94,Land,delivered,CIF,MYR,256.45,108.84
PO51897091,SKU5712990157,200983,2019-09-15,2019-09-24,2019-09-23,926,7.69,Land,delivered,EXW,MYR,80.6,131.88
PO70399713,SKU5712990157,200983,2019-12-16,2019-12-25,2019-12-19,653,7.18,Land,delivered,CIF,MYR,137.55,54.51
PO23233812,SKU5712990157,200983,2020-03-16,2020-03-25,2020-03-22,213,7.85,Land,delivered,EXW,MYR,28.77,24.07
PO73779208,SKU5712990157,200983,2020-06-15,2020-06-24,2020-06-22,80,7.67,Land,delivered,EXW,MYR,7.14,6.06
PO67137003,SKU5712990157,200983,2020-09-15,2020-09-24,2020-09-25,80,7.71,Land,delivered,EXW,MYR,11.66,11.74
PO00123829,SKU5712990157,200983,2020-12-16,2020-12-25,2020-12-26,80,7.57,Land,delivered,DAP,MYR,11.13,3.88
PO93340193,SKU5712990157,200983,2021-03-16,2021-03-25,2021-03-30,80,7.9,Land,delivered,CIF,MYR,11.29,9.45
PO53620747,SKU5712990157,200983,2021-06-15,2021-06-24,2021-06-21,80,7.62,Land,delivered,EXW,MYR,11.55,4.58
PO30301533,SKU5712990157,200983,2021-09-15,2021-09-24,2021-09-25,80,8.57,Land,delivered,FOB,MYR,7.78,10.88
PO30274157,SKU8356321282,200139,2015-12-04,2015-12-25,2015-12-22,114,40.77,Air,delivered,EXW,EUR,25.62,2.65
PO38356054,SKU8356321282,200139,2016-03-04,2016-03-25,2016-04-02,130,43.76,Air,delivered,CIF,EUR,20.84,14.42
PO47623648,SKU8356321282,200139,2016-06-03,2016-06-24,2016-06-25,137,36.88,Air,delivered,DAP,EUR,9.26,12.19
PO03717210,SKU8356321282,200139,2016-09-03,2016-09-24,2016-09-25,173,33.07,Air,delivered,FOB,EUR,38.13,7.8
PO03501053,SKU8356321282,200139,2016-12-04,2016-12-25,2016-12-28,194,43.76,Air,delivered,EXW,EUR,31.69,10.05
PO62727037,SKU8356321282,200139,2017-03-04,2017-03-25,2017-03-30,205,35.12,Air,delivered,DAP,EUR,36.28,10.52
PO23918633,SKU8356321282,200139,2017-06-03,2017-06-24,2017-06-23,202,38.13,Air,delivered,CIF,EUR,10.53,20.16
PO64468719,SKU8356321282,200139,2017-09-03,2017-09-24,2017-09-23,164,34.52,Air,delivered,CIF,EUR,14.47,4.39
PO59038538,SKU8356321282,200139,2017-12-04,2017-12-25,2017-12-29,186,40.99,Air,delivered,FOB,EUR,42.13,23.76
PO01669255,SKU8356321282,200139,2018-03-04,2018-03-25,2018-03-22,184,39.62,Air,delivered,FOB,EUR,38.1,5.29
PO03543708,SKU8356321282,200139,2018-06-03,2018-06-24,2018-06-26,164,33.96,Air,delivered,EXW,EUR,15.73,20.34
PO34514900,SKU8356321282,200139,2018-09-03,2018-09-24,2018-09-24,191,40.82,Air,delivered,DAP,EUR,22.93,5.92
PO06002039,SKU8356321282,200139,2018-12-04,2018-12-25,2018-12-23,196,43.7,Air,delivered,DAP,EUR,20.77,14.97
PO44524868,SKU8356321282,200139,2019-03-04,2019-03-25,2019-03-25,203,37.44,Air,delivered,CIF,EUR,39.55,20.2
PO68253932,SKU8356321282,200139,2019-06-03,2019-06-24,2019-06-26,197,42.65,Air,delivered,CIF,EUR,30.34,25.55
PO49863334,SKU8356321282,200139,2019-09-03,2019-09-24,2019-09-26,188,37.89,Air,delivered,EXW,EUR,37.46,15.37
PO88888417,SKU8356321282,200139,2019-12-04,2019-12-25,2019-12-26,221,33.61,Air,delivered,EXW,EUR,48.52,6.25
PO44996812,SKU8356321282,200139,2020-03-04,2020-03-25,2020-03-22,176,36.94,Air,delivered,CIF,EUR,11.38,3.87
PO29729423,SKU8356321282,200139,2020-06-03,2020-06-24,2020-06-23,219,37.07,Air,delivered,CIF,EUR,44.59,25.23
PO74552211,SKU8356321282,200139,2020-09-03,2020-09-24,2020-09-21,180,42.9,Air,delivered,DAP,EUR,15.94,13.4
PO44129105,SKU8356321282,200139,2020-12-04,2020-12-25,2020-12-24,158,35.28,Air,delivered,DAP,EUR,38.41,13.63
PO19786975,SKU8356321282,200139,2021-03-04,2021-03-25,2021-03-23,216,40.54,Air,delivered,DAP,EUR,53.53,12.34
PO10705120,SKU8356321282,200139,2021-06-03,2021-06-24,2021-06-20,193,39.56,Air,delivered,EXW,EUR,22.34,10.51
PO42179082,SKU8356321282,200139,2021-09-03,2021-09-24,2021-09-25,194,43.08,Air,delivered,DAP,EUR,16.13,12.51
PO55023402,SKU8356321282,200139,2021-12-04,2021-12-25,2021-12-24,180,37.7,Air,delivered,FOB,EUR,16.54,10.46
PO75194423,SKU8356321282,200139,2022-03-04,2022-03-25,2022-03-23,155,40.82,Air,delivered,FOB,EUR,13.33,21.39
PO94735501,SKU8356321282,200139,2022-06-03,2022-06-24,2022-06-23,149,35.86,Air,delivered,DAP,EUR,33.77,3.44
PO69119032,SKU8356321282,200139,2022-09-03,2022-09-24,2022-09-21,164,42.69,Air,delivered,DAP,EUR,13.66,6.02
PO86741198,SKU4811414032,200991,2017-03-21,2017-04-11,2017-04-08,80,21.54,Air,delivered,CIF,USD,17.79,8.79
PO27063186,SKU4811414032,200991,2017-03-21,2017-04-11,2017-04-12,167,26.47,Air,delivered,CIF,USD,19.29,23.87
PO41408446,SKU4811414032,200991,2017-06-03,2017-06-24,2017-06-23,203,25.65,Air,delivered,EXW,USD,14.76,6.75
PO87307420,SKU4811414032,200991,2017-09-03,2017-09-24,2017-09-22,306,25.18,Air,delivered,FOB,USD,66.01,15.43
PO75140707,SKU4811414032,200991,2017-12-04,2017-12-25,2017-12-26,222,24.36,Air,delivered,FOB,USD,16.71,9.0
PO32401825,SKU4811414032,200991,2018-03-04,2018-03-25,2018-03-27,259,23.3,Air,delivered,EXW,USD,16.75,9.45
PO46961801,SKU4811414032,200991,2018-06-03,2018-06-24,2018-06-24,247,25.03,Air,delivered,DAP,USD,61.5,35.96
PO13137012,SKU4811414032,200991,2018-09-03,2018-09-24,2018-09-19,315,26.22,Air,delivered,DAP,USD,22.06,26.54
PO83076633,SKU4811414032,200991,2018-12-04,2018-12-25,2018-12-23,221,26.37,Air,delivered,EXW,USD,15.46,22.41
PO43865222,SKU4811414032,200991,2019-03-04,2019-03-25,2019-03-25,217,26.08,Air,delivered,FOB,USD,47.16,30.61
PO13705026,SKU4811414032,200991,2019-06-03,2019-06-24,2019-06-29,252,20.83,Air,delivered,FOB,USD,57.12,35.02
PO25118110,SKU4811414032,200991,2019-09-03,2019-09-24,2019-09-28,273,25.42,Air,delivered,DAP,USD,62.23,28.52
PO18237544,SKU4811414032,200991,2019-12-04,2019-12-25,2019-12-24,146,25.46,Air,delivered,CIF,USD,15.44,16.91
PO19024928,SKU4811414032,200991,2020-03-04,2020-03-25,2020-03-24,129,21.11,Air,delivered,EXW,USD,11.46,15.73
PO24497313,SKU4811414032,200991,2020-06-03,2020-06-24,2020-06-25,80,20.77,Air,delivered,EXW,USD,12.89,9.01
PO07224265,SKU4811414032,200991,2020-09-03,2020-09-24,2020-09-24,80,22.57,Air,delivered,DAP,USD,11.73,8.84
PO91185522,SKU4811414032,200991,2020-12-04,2020-12-25,2020-12-23,80,22.83,Air,delivered,EXW,USD,17.94,7.36
PO51361498,SKU4811414032,200991,2021-03-04,2021-03-25,2021-03-23,80,20.76,Air,delivered,FOB,USD,5.6,2.02
PO22669103,SKU4811414032,200991,2021-06-03,2021-06-24,2021-06-23,80,24.72,Air,delivered,DAP,USD,15.39,3.8
PO87578490,SKU4811414032,200991,2021-09-03,2021-09-24,2021-09-30,80,23.19,Air,delivered,FOB,USD,4.91,11.94
PO70921925,SKU4811414032,200991,2021-12-04,2021-12-25,2021-12-25,80,20.53,Air,delivered,CIF,USD,11.42,4.73
PO97780439,SKU3681436675,200231,2015-12-15,2015-12-25,2015-12-29,137,14.77,Sea,delivered,EXW,JPY,26.66,5.94
PO28420325,SKU3681436675,200231,2016-03-15,2016-03-25,2016-03-24,179,16.76,Sea,delivered,EXW,JPY,11.02,4.24
PO46515308,SKU3681436675,200231,2016-06-14,2016-06-24,2016-06-23,109,15.02,Sea,delivered,FOB,JPY,25.82,16.06
PO89664429,SKU3681436675,200231,2016-09-14,2016-09-24,2016-09-19,80,13.98,Sea,delivered,DAP,JPY,7.64,6.19
PO56933578,SKU3681436675,200231,2016-12-15,2016-12-25,2016-12-25,95,17.27,Sea,delivered,DAP,JPY,10.67,2.46
PO35661118,SKU3681436675,200231,2017-03-15,2017-03-25,2017-03-26,80,17.65,Sea,delivered,EXW,JPY,19.98,10.74
PO06907170,SKU3681436675,200231,2017-06-14,2017-06-24,2017-07-01,103,14.3,Sea,delivered,FOB,JPY,18.17,10.16
PO62764071,SKU3681436675,200231,2017-09-14,2017-09-24,2017-09-18,97,17.82,Sea,delivered,CIF,JPY,18.8,2.58
PO10419101,SKU3681436675,200231,2017-12-15,2017-12-25,2017-12-22,104,17.31,Sea,delivered,FOB,JPY,7.34,8.48
PO53559422,SKU3681436675,200231,2018-03-15,2018-03-25,2018-03-29,80,18.2,Sea,delivered,DAP,JPY,10.14,5.4
PO54464451,SKU3681436675,200231,2018-06-14,2018-06-24,2018-06-24,80,14.24,Sea,delivered,EXW,JPY,9.18,8.73
PO08793896,SKU3681436675,200231,2018-09-14,2018-09-24,2018-09-26,80,14.12,Sea,delivered,EXW,JPY,10.3,4.06
PO81587059,SKU3681436675,200231,2018-12-15,2018-12-25,2018-12-26,80,17.64,Sea,delivered,EXW,JPY,19.95,6.41
PO98186691,SKU3681436675,200231,2019-03-15,2019-03-25,2019-03-24,80,17.23,Sea,delivered,CIF,JPY,19.85,3.35
PO19951440,SKU5569667576,200384,2022-12-11,2023-01-01,2022-12-29,99,10.52,Sea,delivered,CIF,GBP,14.11,2.14
PO66343674,SKU0221710278,200924,2020-07-21,2020-07-31,2020-07-29,80,9.18,Sea,delivered,DAP,JPY,12.7,1.65
PO54804916,SKU0221710278,200924,2020-07-21,2020-07-31,2020-07-27,90,7.92,Sea,delivered,FOB,JPY,4.69,3.94
PO34401046,SKU0221710278,200924,2020-09-14,2020-09-24,2020-09-27,124,9.35,Sea,delivered,FOB,JPY,15.41,13.08
PO63583715,SKU0221710278,200924,2020-12-15,2020-12-25,2020-12-26,104,9.36,Sea,delivered,FOB,JPY,21.74,3.57
PO41230119,SKU0221710278,200924,2021-03-15,2021-03-25,2021-03-25,80,9.74,Sea,delivered,CIF,JPY,11.48,3.54
PO37787922,SKU0221710278,200924,2021-06-14,2021-06-24,2021-06-22,80,9.05,Sea,delivered,EXW,JPY,16.53,1.81
PO65012656,SKU0221710278,200924,2021-09-14,2021-09-24,2021-09-25,80,10.25,Sea,delivered,DAP,JPY,4.46,9.77
PO47280496,SKU0221710278,200924,2021-12-15,2021-12-25,2021-12-20,80,9.98,Sea,delivered,DAP,JPY,8.07,7.09
PO86751673,SKU0221710278,200924,2022-03-15,2022-03-25,2022-03-22,80,9.94,Sea,delivered,CIF,JPY,14.97,5.93
PO64976030,SKU0221710278,200924,2022-06-14,2022-06-24,2022-06-28,80,8.56,Sea,delivered,CIF,JPY,6.58,10.86
PO64360114,SKU0221710278,200924,2022-09-14,2022-09-24,2022-09-27,80,9.26,Sea,delivered,EXW,JPY,11.41,5.4
PO56903469,SKU5304202933,200856,2022-09-14,2022-10-05,2022-09-29,333,6.19,Sea,delivered,EXW,GBP,62.22,19.63
PO81185488,SKU5304202933,200856,2022-09-03,2022-09-24,2022-09-25,606,6.63,Sea,delivered,CIF,GBP,43.95,65.12
PO83725734,SKU0207806619,200439,2015-12-04,2015-12-25,2015-12-23,289,17.35,Sea,delivered,DAP,USD,20.69,37.24
PO33621645,SKU0207806619,200439,2016-03-04,2016-03-25,2016-03-24,308,16.17,Sea,delivered,EXW,USD,51.17,36.68
PO53150990,SKU0207806619,200439,2016-06-03,2016-06-24,2016-06-24,345,18.47,Sea,delivered,EXW,USD,31.23,27.66
PO77838176,SKU0207806619,200439,2016-09-03,2016-09-24,2016-09-19,344,17.23,Sea,delivered,DAP,USD,19.32,40.77
PO10889788,SKU0207806619,200439,2016-12-04,2016-12-25,2016-12-26,310,15.95,Sea,delivered,EXW,USD,23.8,42.52
PO94594444,SKU0207806619,200439,2017-03-04,2017-03-25,2017-03-25,306,19.09,Sea,delivered,DAP,USD,23.94,44.74
PO47154696,SKU0207806619,200439,2017-06-03,2017-06-24,2017-06-23,246,18.39,Sea,delivered,FOB,USD,37.27,6.5
PO91329298,SKU0207806619,200439,2017-09-03,2017-09-24,2017-09-19,380,14.68,Sea,delivered,EXW,USD,30.46,42.43
PO04537093,SKU0207806619,200439,2017-12-04,2017-12-25,2017-12-23,324,18.78,Sea,delivered,EXW,USD,40.08,20.02
PO10965177,SKU0207806619,200439,2018-03-04,2018-03-25,2018-03-22,249,15.03,Sea,delivered,FOB,USD,37.26,30.9
PO54733755,SKU0207806619,200439,2018-06-03,2018-06-24,2018-06-21,181,16.45,Sea,delivered,DAP,USD,26.8,16.47
PO40238804,SKU0207806619,200439,2018-09-03,2018-09-24,2018-09-24,148,16.48,Sea,delivered,EXW,USD,22.76,15.18
PO12813561,SKU0207806619,200439,2018-12-04,2018-12-25,2018-12-24,127,18.73,Sea,delivered,FOB,USD,10.35,11.75
PO84856329,SKU0207806619,200439,2019-03-04,2019-03-25,2019-03-25,108,16.63,Sea,delivered,DAP,USD,10.38,13.22
PO90805376,SKU0207806619,200439,2019-06-03,2019-06-24,2019-06-20,80,18.03,Sea,delivered,EXW,USD,15.76,7.37
PO84747903,SKU0207806619,200439,2019-09-03,2019-09-24,2019-09-26,80,15.73,Sea,delivered,CIF,USD,9.14,10.98
PO78000242,SKU0207806619,200439,2019-12-04,2019-12-25,2019-12-25,80,17.21,Sea,delivered,FOB,USD,13.0,8.12
PO30534454,SKU0207806619,200439,2020-03-04,2020-03-25,2020-03-24,80,15.49,Sea,delivered,DAP,USD,10.4,6.96
PO82682604,SKU0207806619,200439,2020-06-03,2020-06-24,2020-06-24,80,17.45,Sea,delivered,CIF,USD,14.0,8.11
PO11086630,SKU0207806619,200439,2020-09-03,2020-09-24,2020-09-21,80,14.74,Sea,delivered,DAP,USD,16.2,3.88
